# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,7.144732931037034440e-02
1.389139705019461560e-02,1.205333575371147770e-01
2.470278535103651030e-02,2.259362933568776280e-02
4.392845456035934792e-02,3.811599438447060145e-02
7.811706625951746197e-02,5.001313051725923831e-02
1.389139705019461490e-01,5.624890018398689268e-02
2.470278535103651030e-01,1.739709458847957524e-01
4.392845456035935348e-01,5.234596562133962960e-01
7.811706625951745364e-01,1.914788425517925274e+00
