# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
1.010101010101010187e-02,7.836087099203947035e-06
2.020202020202020374e-02,2.207766997244599281e-06
3.030303030303030387e-02,8.919518313123103263e-07
4.040404040404040747e-02,4.314973230478719162e-07
5.050505050505051108e-02,2.222346159716933909e-07
6.060606060606060774e-02,1.229062765007453883e-07
7.070707070707071829e-02,6.967726428657930463e-08
8.080808080808081495e-02,4.080974521551461048e-08
9.090909090909091161e-02,2.455361199647101401e-08
1.010101010101010222e-01,1.510182411010221158e-08
1.111111111111111188e-01,9.389855038302500798e-09
1.212121212121212155e-01,5.872881251779078633e-09
1.313131313131313260e-01,3.707758387984230422e-09
1.414141414141414366e-01,2.401472864443878847e-09
1.515151515151515194e-01,1.563417071415826678e-09
1.616161616161616299e-01,1.013162704577931297e-09
1.717171717171717404e-01,6.594650990102815899e-10
1.818181818181818232e-01,4.271325984180673856e-10
1.919191919191919338e-01,2.745032960665896144e-10
2.020202020202020443e-01,1.748412487003552491e-10
2.121212121212121271e-01,1.100835639617996734e-10
2.222222222222222376e-01,6.829515045571870964e-11
2.323232323232323482e-01,4.276263131075770344e-11
2.424242424242424310e-01,2.595067396054241164e-11
2.525252525252525415e-01,1.544482632877052555e-11
2.626262626262626521e-01,8.951428016682558413e-12
2.727272727272727626e-01,5.059266181051340263e-12
2.828282828282828731e-01,2.749152839820130825e-12
2.929292929292929282e-01,1.395524813417062840e-12
3.030303030303030387e-01,6.781915789199863668e-13
3.131313131313131493e-01,2.926732610515478988e-13
3.232323232323232598e-01,1.186487609173004867e-13
3.333333333333333703e-01,5.649274635215174143e-14
3.434343434343434809e-01,2.179925074351066615e-14
3.535353535353535914e-01,1.062270016294784975e-14
3.636363636363636465e-01,3.886022171846805015e-15
3.737373737373737570e-01,2.128412606420650268e-16
3.838383838383838675e-01,1.150345063175028225e-16
3.939393939393939781e-01,0.000000000000000000e+00
4.040404040404040886e-01,0.000000000000000000e+00
4.141414141414141992e-01,0.000000000000000000e+00
4.242424242424242542e-01,0.000000000000000000e+00
4.343434343434343647e-01,0.000000000000000000e+00
4.444444444444444753e-01,0.000000000000000000e+00
4.545454545454545858e-01,0.000000000000000000e+00
4.646464646464646964e-01,0.000000000000000000e+00
4.747474747474748069e-01,0.000000000000000000e+00
4.848484848484848619e-01,0.000000000000000000e+00
4.949494949494949725e-01,0.000000000000000000e+00
5.050505050505050830e-01,0.000000000000000000e+00
5.151515151515152491e-01,0.000000000000000000e+00
5.252525252525253041e-01,0.000000000000000000e+00
5.353535353535353591e-01,0.000000000000000000e+00
5.454545454545455252e-01,0.000000000000000000e+00
5.555555555555555802e-01,0.000000000000000000e+00
5.656565656565657463e-01,0.000000000000000000e+00
5.757575757575758013e-01,0.000000000000000000e+00
5.858585858585858563e-01,0.000000000000000000e+00
5.959595959595960224e-01,0.000000000000000000e+00
6.060606060606060774e-01,0.000000000000000000e+00
6.161616161616162435e-01,0.000000000000000000e+00
6.262626262626262985e-01,0.000000000000000000e+00
6.363636363636364646e-01,0.000000000000000000e+00
6.464646464646465196e-01,0.000000000000000000e+00
6.565656565656565746e-01,0.000000000000000000e+00
6.666666666666667407e-01,0.000000000000000000e+00
6.767676767676767957e-01,0.000000000000000000e+00
6.868686868686869618e-01,0.000000000000000000e+00
6.969696969696970168e-01,0.000000000000000000e+00
7.070707070707071829e-01,0.000000000000000000e+00
7.171717171717172379e-01,0.000000000000000000e+00
7.272727272727272929e-01,0.000000000000000000e+00
7.373737373737374590e-01,0.000000000000000000e+00
7.474747474747475140e-01,0.000000000000000000e+00
7.575757575757576801e-01,0.000000000000000000e+00
7.676767676767677351e-01,0.000000000000000000e+00
7.777777777777777901e-01,0.000000000000000000e+00
7.878787878787879562e-01,0.000000000000000000e+00
7.979797979797980112e-01,0.000000000000000000e+00
8.080808080808081773e-01,0.000000000000000000e+00
8.181818181818182323e-01,0.000000000000000000e+00
8.282828282828283983e-01,0.000000000000000000e+00
8.383838383838384534e-01,0.000000000000000000e+00
8.484848484848485084e-01,0.000000000000000000e+00
8.585858585858586745e-01,0.000000000000000000e+00
8.686868686868687295e-01,0.000000000000000000e+00
8.787878787878788955e-01,0.000000000000000000e+00
8.888888888888889506e-01,0.000000000000000000e+00
8.989898989898991166e-01,0.000000000000000000e+00
9.090909090909091717e-01,0.000000000000000000e+00
9.191919191919192267e-01,0.000000000000000000e+00
9.292929292929293927e-01,0.000000000000000000e+00
9.393939393939394478e-01,0.000000000000000000e+00
9.494949494949496138e-01,0.000000000000000000e+00
9.595959595959596689e-01,0.000000000000000000e+00
9.696969696969697239e-01,0.000000000000000000e+00
9.797979797979798899e-01,0.000000000000000000e+00
9.898989898989899450e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
