# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,3.630875709323087897e+00
4.392845456035934966e-03,2.041791457982193858e+00
7.811706625951745156e-03,1.148183714244042086e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,7.261751418646177347e-01
4.392845456035934792e-02,1.225074874789316315e+00
7.811706625951746197e-02,1.033365342819637656e+00
1.389139705019461490e-01,1.226775187716945936e+00
2.470278535103651030e-01,9.440276844240029774e-01
4.392845456035935348e-01,8.575524123525216647e-01
7.811706625951745364e-01,1.056329017104518764e+00
