# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,3.630875709323087897e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,6.456711514299716681e-01
2.470278535103651030e-02,7.261751418646177347e-01
4.392845456035934792e-02,1.020895728991096929e+00
7.811706625951746197e-02,1.033365342819637656e+00
1.389139705019461490e-01,1.162208072573948980e+00
2.470278535103651030e-01,1.016645198610464762e+00
4.392845456035935348e-01,7.962986686130557601e-01
7.811706625951745364e-01,1.102256365674280314e+00
