# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,0.000000000000000000e+00
7.811706625951746197e-02,4.289522386756527417e-01
1.389139705019461490e-01,6.110845115285914453e-01
2.470278535103651030e-01,8.048365417749839823e-01
4.392845456035935348e-01,1.022147891462200198e+00
7.811706625951745364e-01,1.304014805573984415e+00
