# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,6.489321168412340857e-01
2.470278535103651030e-02,7.298426930861562356e-01
4.392845456035934792e-02,2.052103536052810873e-01
7.811706625951746197e-02,1.384779146270087136e+00
1.389139705019461490e-01,1.297864233682468171e+00
2.470278535103651030e-01,1.167748308937849755e+00
4.392845456035935348e-01,1.067093838747461998e+00
7.811706625951745364e-01,9.001064450755565938e-01
