# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,4.515901663470592631e+00
4.392845456035934792e-02,1.692985417243568991e+00
7.811706625951746197e-02,9.520356630606848780e-01
1.389139705019461490e-01,1.606106989182054301e+00
2.470278535103651030e-01,7.526502772450984757e-01
4.392845456035935348e-01,1.185089792070498582e+00
7.811706625951745364e-01,7.616285304485478358e-01
