# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,2.258656661942152685e-02
4.392845456035934792e-02,3.810407941279680272e-02
7.811706625951746197e-02,1.499924895850531792e-01
1.389139705019461490e-01,3.454209467199916839e-01
2.470278535103651030e-01,5.465949121900008922e-01
4.392845456035935348e-01,8.382897470815298124e-01
7.811706625951745364e-01,1.561350391585363262e+00
