# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,1.525593867854029562e-01
7.811706625951746197e-02,8.579044773513055944e-02
1.389139705019461490e-01,3.216234271203112782e-01
2.470278535103651030e-01,4.973708966025182088e-01
4.392845456035935348e-01,8.543325659982569098e-01
7.811706625951745364e-01,1.572824875144059886e+00
